titulo,link
Várias Histórias (Machado de Assis),https://pt.m.wikisource.org/wiki/V%C3%A1rias_Hist%C3%B3rias_(Machado_de_Assis)
Especial:Categorias,https://pt.m.wikisource.org/wiki/Especial:Categorias
Categoria:Realismo,https://pt.m.wikisource.org/wiki/Categoria:Realismo
Categoria:Literatura brasileira,https://pt.m.wikisource.org/wiki/Categoria:Literatura_brasileira
Discussão sobre edições feitas a partir deste endereço IP [n],https://pt.m.wikisource.org/wiki/Especial:Minha_discuss%C3%A3o
Uma lista de edições feitas a partir deste endereço IP [y],https://pt.m.wikisource.org/wiki/Especial:Minhas_contribui%C3%A7%C3%B5es
Ver a página de categoria [c],https://pt.m.wikisource.org/wiki/Categoria:Realismo_brasileiro
Visitar a página principal,https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
Visitar a página principal [z],https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
"Sobre o projeto, o que se pode fazer e onde encontrar as coisas",https://pt.m.wikisource.org/wiki/Wikisource:Portal_comunit%C3%A1rio
Uma lista de mudanças recentes nesta wiki [r],https://pt.m.wikisource.org/wiki/Especial:Mudan%C3%A7as_recentes
Carregar página aleatória [x],https://pt.m.wikisource.org/wiki/Especial:RandomRootpage
Um local reservado para auxílio.,https://pt.m.wikisource.org/wiki/Ajuda:Introdu%C3%A7%C3%A3o
Lista de todas as páginas que contêm hiperligações para esta [j],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_afluentes/Categoria:Realismo_brasileiro
Mudanças recentes nas páginas para as quais esta contém hiperligações [k],https://pt.m.wikisource.org/wiki/Especial:Altera%C3%A7%C3%B5es_relacionadas/Categoria:Realismo_brasileiro
Lista de páginas especiais [q],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_especiais
Adicionar hiperligações interlínguas,https://www.wikidata.org/wiki/Special:NewItem?site=ptwikisource&page=Categoria%3ARealismo+brasileiro
m:Privacy policy/pt-br,https://meta.wikimedia.org/wiki/Privacy_policy/pt-br
Wikisource:Sobre,https://pt.m.wikisource.org/wiki/Wikisource:Sobre
Wikisource:Aviso geral,https://pt.m.wikisource.org/wiki/Wikisource:Aviso_geral
Categoria:Bom Crioulo,https://pt.m.wikisource.org/wiki/Categoria:Bom_Crioulo
Categoria:Contos (Raul Pompeia),https://pt.m.wikisource.org/wiki/Categoria:Contos_(Raul_Pompeia)
Categoria:D. Benedita,https://pt.m.wikisource.org/wiki/Categoria:D._Benedita
Categoria:Dom Casmurro,https://pt.m.wikisource.org/wiki/Categoria:Dom_Casmurro
Categoria:Esaú e Jacó,https://pt.m.wikisource.org/wiki/Categoria:Esa%C3%BA_e_Jac%C3%B3
Categoria:Helena,https://pt.m.wikisource.org/wiki/Categoria:Helena
Categoria:Histórias sem data,https://pt.m.wikisource.org/wiki/Categoria:Hist%C3%B3rias_sem_data
"Categoria:Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Categoria:Mattos,_Malta_ou_Matta%3F"
Categoria:Memorial de Aires,https://pt.m.wikisource.org/wiki/Categoria:Memorial_de_Aires
Categoria:Memórias Póstumas de Brás Cubas,https://pt.m.wikisource.org/wiki/Categoria:Mem%C3%B3rias_P%C3%B3stumas_de_Br%C3%A1s_Cubas
Categoria:Naturalismo brasileiro,https://pt.m.wikisource.org/wiki/Categoria:Naturalismo_brasileiro
Categoria:O Ateneu,https://pt.m.wikisource.org/wiki/Categoria:O_Ateneu
Categoria:Papéis avulsos,https://pt.m.wikisource.org/wiki/Categoria:Pap%C3%A9is_avulsos
Categoria:Quem conta um conto,https://pt.m.wikisource.org/wiki/Categoria:Quem_conta_um_conto
Categoria:Quincas Borba,https://pt.m.wikisource.org/wiki/Categoria:Quincas_Borba
Categoria:Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Categoria:Uma_L%C3%A1grima_de_Mulher
Categoria:Várias Histórias,https://pt.m.wikisource.org/wiki/Categoria:V%C3%A1rias_Hist%C3%B3rias
Bom Crioulo,https://pt.m.wikisource.org/wiki/Bom_Crioulo
Cantiga de esponsaes,https://pt.m.wikisource.org/wiki/Cantiga_de_esponsaes
Conto de Escola,https://pt.m.wikisource.org/wiki/Conto_de_Escola
D. Benedita,https://pt.m.wikisource.org/wiki/D._Benedita
D. Paula,https://pt.m.wikisource.org/wiki/D._Paula
Entre Santos,https://pt.m.wikisource.org/wiki/Entre_Santos
Esaú e Jacó,https://pt.m.wikisource.org/wiki/Esa%C3%BA_e_Jac%C3%B3
Eterno!,https://pt.m.wikisource.org/wiki/Eterno!
Helena,https://pt.m.wikisource.org/wiki/Helena
Histórias sem data,https://pt.m.wikisource.org/wiki/Hist%C3%B3rias_sem_data
Idéias de Canário,https://pt.m.wikisource.org/wiki/Id%C3%A9ias_de_Can%C3%A1rio
Lágrimas de Xerxes,https://pt.m.wikisource.org/wiki/L%C3%A1grimas_de_Xerxes
Mariana (Várias Histórias),https://pt.m.wikisource.org/wiki/Mariana_(V%C3%A1rias_Hist%C3%B3rias)
"Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Mattos,_Malta_ou_Matta%3F"
Memorial de Aires,https://pt.m.wikisource.org/wiki/Memorial_de_Aires
Missa do galo,https://pt.m.wikisource.org/wiki/Missa_do_galo
Na arca,https://pt.m.wikisource.org/wiki/Na_arca
Noite de almirante,https://pt.m.wikisource.org/wiki/Noite_de_almirante
O Alienista,https://pt.m.wikisource.org/wiki/O_Alienista
O anel de Polícrates,https://pt.m.wikisource.org/wiki/O_anel_de_Pol%C3%ADcrates
O caso da vara,https://pt.m.wikisource.org/wiki/O_caso_da_vara
O Dicionário,https://pt.m.wikisource.org/wiki/O_Dicion%C3%A1rio
O Diplomático,https://pt.m.wikisource.org/wiki/O_Diplom%C3%A1tico
O empréstimo,https://pt.m.wikisource.org/wiki/O_empr%C3%A9stimo
O Enfermeiro,https://pt.m.wikisource.org/wiki/O_Enfermeiro
O Espelho,https://pt.m.wikisource.org/wiki/O_Espelho
O segredo do bonzo,https://pt.m.wikisource.org/wiki/O_segredo_do_bonzo
O Sermão do Diabo,https://pt.m.wikisource.org/wiki/O_Serm%C3%A3o_do_Diabo
Ocidentais,https://pt.m.wikisource.org/wiki/Ocidentais
Pai contra mãe,https://pt.m.wikisource.org/wiki/Pai_contra_m%C3%A3e
Papéis avulsos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_avulsos
Papéis Velhos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_Velhos
Quem conta um conto,https://pt.m.wikisource.org/wiki/Quem_conta_um_conto
Quincas Borba,https://pt.m.wikisource.org/wiki/Quincas_Borba
Teoria do medalhão,https://pt.m.wikisource.org/wiki/Teoria_do_medalh%C3%A3o
Trio em lá menor,https://pt.m.wikisource.org/wiki/Trio_em_l%C3%A1_menor
Ultimo capitulo,https://pt.m.wikisource.org/wiki/Ultimo_capitulo
Um Erradio,https://pt.m.wikisource.org/wiki/Um_Erradio
Um homem célebre,https://pt.m.wikisource.org/wiki/Um_homem_c%C3%A9lebre
Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Uma_L%C3%A1grima_de_Mulher
Uma senhora,https://pt.m.wikisource.org/wiki/Uma_senhora
Uma visita de Alcibíades,https://pt.m.wikisource.org/wiki/Uma_visita_de_Alcib%C3%ADades
Uns Braços,https://pt.m.wikisource.org/wiki/Uns_Bra%C3%A7os
Verba testamentária,https://pt.m.wikisource.org/wiki/Verba_testament%C3%A1ria
Várias Histórias (Machado de Assis),https://pt.m.wikisource.org/wiki/V%C3%A1rias_Hist%C3%B3rias_(Machado_de_Assis)
Especial:Categorias,https://pt.m.wikisource.org/wiki/Especial:Categorias
Categoria:Realismo,https://pt.m.wikisource.org/wiki/Categoria:Realismo
Categoria:Literatura brasileira,https://pt.m.wikisource.org/wiki/Categoria:Literatura_brasileira
Discussão sobre edições feitas a partir deste endereço IP [n],https://pt.m.wikisource.org/wiki/Especial:Minha_discuss%C3%A3o
Uma lista de edições feitas a partir deste endereço IP [y],https://pt.m.wikisource.org/wiki/Especial:Minhas_contribui%C3%A7%C3%B5es
Ver a página de categoria [c],https://pt.m.wikisource.org/wiki/Categoria:Realismo_brasileiro
Visitar a página principal,https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
Visitar a página principal [z],https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
"Sobre o projeto, o que se pode fazer e onde encontrar as coisas",https://pt.m.wikisource.org/wiki/Wikisource:Portal_comunit%C3%A1rio
Uma lista de mudanças recentes nesta wiki [r],https://pt.m.wikisource.org/wiki/Especial:Mudan%C3%A7as_recentes
Carregar página aleatória [x],https://pt.m.wikisource.org/wiki/Especial:RandomRootpage
Um local reservado para auxílio.,https://pt.m.wikisource.org/wiki/Ajuda:Introdu%C3%A7%C3%A3o
Lista de todas as páginas que contêm hiperligações para esta [j],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_afluentes/Categoria:Realismo_brasileiro
Mudanças recentes nas páginas para as quais esta contém hiperligações [k],https://pt.m.wikisource.org/wiki/Especial:Altera%C3%A7%C3%B5es_relacionadas/Categoria:Realismo_brasileiro
Lista de páginas especiais [q],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_especiais
Adicionar hiperligações interlínguas,https://www.wikidata.org/wiki/Special:NewItem?site=ptwikisource&page=Categoria%3ARealismo+brasileiro
m:Privacy policy/pt-br,https://meta.wikimedia.org/wiki/Privacy_policy/pt-br
Wikisource:Sobre,https://pt.m.wikisource.org/wiki/Wikisource:Sobre
Wikisource:Aviso geral,https://pt.m.wikisource.org/wiki/Wikisource:Aviso_geral
Categoria:Contos (Raul Pompeia),https://pt.m.wikisource.org/wiki/Categoria:Contos_(Raul_Pompeia)
Categoria:D. Benedita,https://pt.m.wikisource.org/wiki/Categoria:D._Benedita
Categoria:Dom Casmurro,https://pt.m.wikisource.org/wiki/Categoria:Dom_Casmurro
Categoria:Esaú e Jacó,https://pt.m.wikisource.org/wiki/Categoria:Esa%C3%BA_e_Jac%C3%B3
Categoria:Helena,https://pt.m.wikisource.org/wiki/Categoria:Helena
Categoria:Histórias sem data,https://pt.m.wikisource.org/wiki/Categoria:Hist%C3%B3rias_sem_data
"Categoria:Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Categoria:Mattos,_Malta_ou_Matta%3F"
Categoria:Memorial de Aires,https://pt.m.wikisource.org/wiki/Categoria:Memorial_de_Aires
Categoria:Memórias Póstumas de Brás Cubas,https://pt.m.wikisource.org/wiki/Categoria:Mem%C3%B3rias_P%C3%B3stumas_de_Br%C3%A1s_Cubas
Categoria:Naturalismo brasileiro,https://pt.m.wikisource.org/wiki/Categoria:Naturalismo_brasileiro
Categoria:O Ateneu,https://pt.m.wikisource.org/wiki/Categoria:O_Ateneu
Categoria:Papéis avulsos,https://pt.m.wikisource.org/wiki/Categoria:Pap%C3%A9is_avulsos
Categoria:Quem conta um conto,https://pt.m.wikisource.org/wiki/Categoria:Quem_conta_um_conto
Categoria:Quincas Borba,https://pt.m.wikisource.org/wiki/Categoria:Quincas_Borba
Categoria:Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Categoria:Uma_L%C3%A1grima_de_Mulher
Categoria:Várias Histórias,https://pt.m.wikisource.org/wiki/Categoria:V%C3%A1rias_Hist%C3%B3rias
Cantiga de esponsaes,https://pt.m.wikisource.org/wiki/Cantiga_de_esponsaes
Conto de Escola,https://pt.m.wikisource.org/wiki/Conto_de_Escola
D. Benedita,https://pt.m.wikisource.org/wiki/D._Benedita
D. Paula,https://pt.m.wikisource.org/wiki/D._Paula
Entre Santos,https://pt.m.wikisource.org/wiki/Entre_Santos
Esaú e Jacó,https://pt.m.wikisource.org/wiki/Esa%C3%BA_e_Jac%C3%B3
Eterno!,https://pt.m.wikisource.org/wiki/Eterno!
Helena,https://pt.m.wikisource.org/wiki/Helena
Histórias sem data,https://pt.m.wikisource.org/wiki/Hist%C3%B3rias_sem_data
Idéias de Canário,https://pt.m.wikisource.org/wiki/Id%C3%A9ias_de_Can%C3%A1rio
Lágrimas de Xerxes,https://pt.m.wikisource.org/wiki/L%C3%A1grimas_de_Xerxes
Mariana (Várias Histórias),https://pt.m.wikisource.org/wiki/Mariana_(V%C3%A1rias_Hist%C3%B3rias)
"Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Mattos,_Malta_ou_Matta%3F"
Memorial de Aires,https://pt.m.wikisource.org/wiki/Memorial_de_Aires
Missa do galo,https://pt.m.wikisource.org/wiki/Missa_do_galo
Na arca,https://pt.m.wikisource.org/wiki/Na_arca
Noite de almirante,https://pt.m.wikisource.org/wiki/Noite_de_almirante
O Alienista,https://pt.m.wikisource.org/wiki/O_Alienista
O anel de Polícrates,https://pt.m.wikisource.org/wiki/O_anel_de_Pol%C3%ADcrates
O caso da vara,https://pt.m.wikisource.org/wiki/O_caso_da_vara
O Dicionário,https://pt.m.wikisource.org/wiki/O_Dicion%C3%A1rio
O Diplomático,https://pt.m.wikisource.org/wiki/O_Diplom%C3%A1tico
O empréstimo,https://pt.m.wikisource.org/wiki/O_empr%C3%A9stimo
O Enfermeiro,https://pt.m.wikisource.org/wiki/O_Enfermeiro
O Espelho,https://pt.m.wikisource.org/wiki/O_Espelho
O segredo do bonzo,https://pt.m.wikisource.org/wiki/O_segredo_do_bonzo
O Sermão do Diabo,https://pt.m.wikisource.org/wiki/O_Serm%C3%A3o_do_Diabo
Ocidentais,https://pt.m.wikisource.org/wiki/Ocidentais
Pai contra mãe,https://pt.m.wikisource.org/wiki/Pai_contra_m%C3%A3e
Papéis avulsos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_avulsos
Papéis Velhos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_Velhos
Quem conta um conto,https://pt.m.wikisource.org/wiki/Quem_conta_um_conto
Quincas Borba,https://pt.m.wikisource.org/wiki/Quincas_Borba
Teoria do medalhão,https://pt.m.wikisource.org/wiki/Teoria_do_medalh%C3%A3o
Trio em lá menor,https://pt.m.wikisource.org/wiki/Trio_em_l%C3%A1_menor
Ultimo capitulo,https://pt.m.wikisource.org/wiki/Ultimo_capitulo
Um Erradio,https://pt.m.wikisource.org/wiki/Um_Erradio
Um homem célebre,https://pt.m.wikisource.org/wiki/Um_homem_c%C3%A9lebre
Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Uma_L%C3%A1grima_de_Mulher
Uma senhora,https://pt.m.wikisource.org/wiki/Uma_senhora
Uma visita de Alcibíades,https://pt.m.wikisource.org/wiki/Uma_visita_de_Alcib%C3%ADades
Uns Braços,https://pt.m.wikisource.org/wiki/Uns_Bra%C3%A7os
Verba testamentária,https://pt.m.wikisource.org/wiki/Verba_testament%C3%A1ria
Várias Histórias (Machado de Assis),https://pt.m.wikisource.org/wiki/V%C3%A1rias_Hist%C3%B3rias_(Machado_de_Assis)
Especial:Categorias,https://pt.m.wikisource.org/wiki/Especial:Categorias
Categoria:Realismo,https://pt.m.wikisource.org/wiki/Categoria:Realismo
Categoria:Literatura brasileira,https://pt.m.wikisource.org/wiki/Categoria:Literatura_brasileira
Discussão sobre edições feitas a partir deste endereço IP [n],https://pt.m.wikisource.org/wiki/Especial:Minha_discuss%C3%A3o
Uma lista de edições feitas a partir deste endereço IP [y],https://pt.m.wikisource.org/wiki/Especial:Minhas_contribui%C3%A7%C3%B5es
Ver a página de categoria [c],https://pt.m.wikisource.org/wiki/Categoria:Realismo_brasileiro
Visitar a página principal,https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
Visitar a página principal [z],https://pt.m.wikisource.org/wiki/Wikisource:P%C3%A1gina_principal
"Sobre o projeto, o que se pode fazer e onde encontrar as coisas",https://pt.m.wikisource.org/wiki/Wikisource:Portal_comunit%C3%A1rio
Uma lista de mudanças recentes nesta wiki [r],https://pt.m.wikisource.org/wiki/Especial:Mudan%C3%A7as_recentes
Carregar página aleatória [x],https://pt.m.wikisource.org/wiki/Especial:RandomRootpage
Um local reservado para auxílio.,https://pt.m.wikisource.org/wiki/Ajuda:Introdu%C3%A7%C3%A3o
Lista de todas as páginas que contêm hiperligações para esta [j],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_afluentes/Categoria:Realismo_brasileiro
Mudanças recentes nas páginas para as quais esta contém hiperligações [k],https://pt.m.wikisource.org/wiki/Especial:Altera%C3%A7%C3%B5es_relacionadas/Categoria:Realismo_brasileiro
Lista de páginas especiais [q],https://pt.m.wikisource.org/wiki/Especial:P%C3%A1ginas_especiais
Adicionar hiperligações interlínguas,https://www.wikidata.org/wiki/Special:NewItem?site=ptwikisource&page=Categoria%3ARealismo+brasileiro
m:Privacy policy/pt-br,https://meta.wikimedia.org/wiki/Privacy_policy/pt-br
Wikisource:Sobre,https://pt.m.wikisource.org/wiki/Wikisource:Sobre
Wikisource:Aviso geral,https://pt.m.wikisource.org/wiki/Wikisource:Aviso_geral
Categoria:D. Benedita,https://pt.m.wikisource.org/wiki/Categoria:D._Benedita
Categoria:Dom Casmurro,https://pt.m.wikisource.org/wiki/Categoria:Dom_Casmurro
Categoria:Esaú e Jacó,https://pt.m.wikisource.org/wiki/Categoria:Esa%C3%BA_e_Jac%C3%B3
Categoria:Helena,https://pt.m.wikisource.org/wiki/Categoria:Helena
Categoria:Histórias sem data,https://pt.m.wikisource.org/wiki/Categoria:Hist%C3%B3rias_sem_data
"Categoria:Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Categoria:Mattos,_Malta_ou_Matta%3F"
Categoria:Memorial de Aires,https://pt.m.wikisource.org/wiki/Categoria:Memorial_de_Aires
Categoria:Memórias Póstumas de Brás Cubas,https://pt.m.wikisource.org/wiki/Categoria:Mem%C3%B3rias_P%C3%B3stumas_de_Br%C3%A1s_Cubas
Categoria:Naturalismo brasileiro,https://pt.m.wikisource.org/wiki/Categoria:Naturalismo_brasileiro
Categoria:O Ateneu,https://pt.m.wikisource.org/wiki/Categoria:O_Ateneu
Categoria:Papéis avulsos,https://pt.m.wikisource.org/wiki/Categoria:Pap%C3%A9is_avulsos
Categoria:Quem conta um conto,https://pt.m.wikisource.org/wiki/Categoria:Quem_conta_um_conto
Categoria:Quincas Borba,https://pt.m.wikisource.org/wiki/Categoria:Quincas_Borba
Categoria:Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Categoria:Uma_L%C3%A1grima_de_Mulher
Categoria:Várias Histórias,https://pt.m.wikisource.org/wiki/Categoria:V%C3%A1rias_Hist%C3%B3rias
D. Benedita,https://pt.m.wikisource.org/wiki/D._Benedita
D. Paula,https://pt.m.wikisource.org/wiki/D._Paula
Entre Santos,https://pt.m.wikisource.org/wiki/Entre_Santos
Esaú e Jacó,https://pt.m.wikisource.org/wiki/Esa%C3%BA_e_Jac%C3%B3
Eterno!,https://pt.m.wikisource.org/wiki/Eterno!
Helena,https://pt.m.wikisource.org/wiki/Helena
Histórias sem data,https://pt.m.wikisource.org/wiki/Hist%C3%B3rias_sem_data
Idéias de Canário,https://pt.m.wikisource.org/wiki/Id%C3%A9ias_de_Can%C3%A1rio
Lágrimas de Xerxes,https://pt.m.wikisource.org/wiki/L%C3%A1grimas_de_Xerxes
Mariana (Várias Histórias),https://pt.m.wikisource.org/wiki/Mariana_(V%C3%A1rias_Hist%C3%B3rias)
"Mattos, Malta ou Matta?","https://pt.m.wikisource.org/wiki/Mattos,_Malta_ou_Matta%3F"
Memorial de Aires,https://pt.m.wikisource.org/wiki/Memorial_de_Aires
Missa do galo,https://pt.m.wikisource.org/wiki/Missa_do_galo
Na arca,https://pt.m.wikisource.org/wiki/Na_arca
Noite de almirante,https://pt.m.wikisource.org/wiki/Noite_de_almirante
O Alienista,https://pt.m.wikisource.org/wiki/O_Alienista
O anel de Polícrates,https://pt.m.wikisource.org/wiki/O_anel_de_Pol%C3%ADcrates
O caso da vara,https://pt.m.wikisource.org/wiki/O_caso_da_vara
O Dicionário,https://pt.m.wikisource.org/wiki/O_Dicion%C3%A1rio
O Diplomático,https://pt.m.wikisource.org/wiki/O_Diplom%C3%A1tico
O empréstimo,https://pt.m.wikisource.org/wiki/O_empr%C3%A9stimo
O Enfermeiro,https://pt.m.wikisource.org/wiki/O_Enfermeiro
O Espelho,https://pt.m.wikisource.org/wiki/O_Espelho
O segredo do bonzo,https://pt.m.wikisource.org/wiki/O_segredo_do_bonzo
O Sermão do Diabo,https://pt.m.wikisource.org/wiki/O_Serm%C3%A3o_do_Diabo
Ocidentais,https://pt.m.wikisource.org/wiki/Ocidentais
Pai contra mãe,https://pt.m.wikisource.org/wiki/Pai_contra_m%C3%A3e
Papéis avulsos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_avulsos
Papéis Velhos,https://pt.m.wikisource.org/wiki/Pap%C3%A9is_Velhos
Quem conta um conto,https://pt.m.wikisource.org/wiki/Quem_conta_um_conto
Quincas Borba,https://pt.m.wikisource.org/wiki/Quincas_Borba
Teoria do medalhão,https://pt.m.wikisource.org/wiki/Teoria_do_medalh%C3%A3o
Trio em lá menor,https://pt.m.wikisource.org/wiki/Trio_em_l%C3%A1_menor
Ultimo capitulo,https://pt.m.wikisource.org/wiki/Ultimo_capitulo
Um Erradio,https://pt.m.wikisource.org/wiki/Um_Erradio
Um homem célebre,https://pt.m.wikisource.org/wiki/Um_homem_c%C3%A9lebre
Uma Lágrima de Mulher,https://pt.m.wikisource.org/wiki/Uma_L%C3%A1grima_de_Mulher
Uma senhora,https://pt.m.wikisource.org/wiki/Uma_senhora
Uma visita de Alcibíades,https://pt.m.wikisource.org/wiki/Uma_visita_de_Alcib%C3%ADades
Uns Braços,https://pt.m.wikisource.org/wiki/Uns_Bra%C3%A7os
Verba testamentária,https://pt.m.wikisource.org/wiki/Verba_testament%C3%A1ria
Várias Histórias (Machado de Assis),https://pt.m.wikisource.org/wiki/V%C3%A1rias_Hist%C3%B3rias_(Machado_de_Assis)
Especial:Categorias,https://pt.m.wikisource.org/wiki/Especial:Categorias
Categoria:Realismo,https://pt.m.wikisource.org/wiki/Categoria:Realismo
